cg00000292	0.807317311962714
cg00002426	0.0989490184053868
cg00003994	0.0566284134232032
cg00005847	0.165159588985746
cg00006414	0.162477179263495
cg00007981	0.0258702807193518
cg00008493	0.98623090675429
cg00008713	0.0125814614128758
cg00009407	0.0118133640966644
cg00010193	NA
cg00011459	0.974200276638448
cg00012199	0.0163971085197453
cg00012386	0.021655767356141
cg00012792	0.0260805236250071
cg00013618	0.746189000200498
cg00014085	0.0253672247011684
cg00014837	0.939847268630972
cg00015770	0.309947846863533
cg00016968	0.33633137579731
cg00019495	0.0933818159706735
cg00020533	0.861566813509381
cg00021527	0.0128782137974664
cg00022606	NA
cg00022866	0.790253639647826
cg00024396	0.305562555062674
cg00024812	0.0244185733443037
cg00025138	0.0165093029165058
cg00025991	0.58093630735549
cg00027083	0.713527734281911
cg00027674	0.696998888310489
cg00029826	0.0580324062969026
cg00029931	0.110178070175829
cg00030047	0.858054529856725
cg00031162	0.660538790074634
cg00032227	0.0108941603342847
cg00032666	NA
cg00033516	0.0191359404591046
cg00033773	0.893267838405982
cg00034039	0.0317059100262846
cg00035347	0.251984729404386
cg00035623	0.0409955317792632
cg00037763	0.863535099787617
cg00037940	0.878879998137366
cg00040861	0.0165875271222843
cg00040873	0.183376002962364
cg00041575	0.282346673575322
cg00042156	NA
cg00043004	0.711609002072795
cg00043080	0.925651638006057
cg00044245	0.0261494966614182
cg00044729	0.929691724423013
cg00047050	0.0952189887941504
cg00047469	0.0158171346316639
cg00049986	0.137558019135741
cg00050312	NA
cg00051623	NA
cg00051979	0.0336852066702816
cg00053292	0.021771917154356
cg00053647	NA
cg00054706	0.0202730748256037
cg00055233	NA
cg00056767	0.0148082036799107
cg00057593	0.200861801605055
cg00058938	0.679807254228794
cg00059225	0.380475937752302
cg00059424	0.0122221751603426
cg00059740	0.013503149069075
cg00059930	0.836204661202813
cg00060762	0.0136215051721359
cg00060882	NA
cg00061059	0.0339257989705314
cg00061629	0.167836968646225
cg00062776	0.985312293683735
cg00063144	0.854128570528458
cg00065385	0.970766806378499
cg00065408	0.018011570098827
cg00066153	0.914183467627153
cg00066816	0.368989430523392
cg00067471	0.321195096549098
cg00069261	0.113773585336585
cg00071250	0.762502196888037
cg00071998	0.36374756701424
cg00072216	0.0158489155897965
cg00073650	NA
cg00075967	0.860710749947638
cg00076645	0.190663651570752
cg00077457	0.863216262003391
cg00077877	0.893778423088872
cg00078194	NA
cg00078867	0.444077692917178
cg00079056	0.964638105969322
cg00079563	0.457214004085765
cg00080012	0.0127001430952191
cg00081935	0.0266308533426283
cg00081975	0.807987149967699
cg00083720	0.0245954395706357
cg00083937	0.274470100490875
cg00084687	0.0117080948049517
cg00089071	0.00814194761408154
cg00090147	0.0866054329799051
cg00091693	0.415300572098902
cg00093177	0.878113933635068
cg00094319	NA
cg00094851	0.109133323376123
cg00095526	0.760451915996424
cg00095674	0.054210732585586
cg00096922	0.104677714875346
cg00097536	0.0139112662519947
cg00098162	0.88564587143983
cg00098239	0.00988084805849252
cg00099550	0.0212818276642404
cg00101227	0.723405607773995
cg00103783	0.0108281239947293
cg00105253	0.0399468052577267
cg00105470	0.0191425426602686
cg00107187	0.449753873801669
cg00107488	0.490091975425759
cg00107632	0.0102918594393079
cg00108454	0.297036378012886
cg00109274	0.00776509613763044
cg00112517	0.624457703063642
cg00113020	0.129488240422239
cg00113951	0.339680664384101
cg00115714	NA
cg00116234	0.770463650848578
cg00116838	0.651993459914607
cg00117172	0.310679422187199
cg00119079	0.580936366936225
cg00121158	0.0125621850389313
cg00121640	0.0459406921599802
cg00121904	0.478145800173781
cg00123035	0.0200601223015752
cg00126034	0.202531749665888
cg00126657	NA
cg00126698	0.428415068524736
cg00128197	0.12580370783309
cg00128560	0.95551366009123
cg00128654	0.0155301516894226
cg00128766	NA
cg00128877	0.060958775452078
cg00129774	0.0155558309545298
cg00131121	NA
cg00131557	NA
cg00132141	NA
cg00133909	0.0256801273220884
cg00134539	0.928406123667441
cg00134787	0.0401202782057039
cg00135056	0.0439120192297233
cg00135393	NA
cg00136105	0.0146208092514095
cg00136405	0.154618800378375
cg00136477	0.748341151811681
cg00136736	0.0331854927150892
cg00138126	0.17416717827078
cg00141162	0.682641241454257
cg00141550	NA
cg00141845	0.0615814213260865
cg00143376	0.788314600927608
cg00143998	NA
cg00145118	NA
cg00145348	0.433808658215606
cg00146096	0.0160397426608722
cg00149659	0.0397318736073702
cg00149976	0.327545057747532
cg00151234	0.13161995784068
cg00151607	0.0111057175098383
cg00152644	NA
cg00155167	0.0301402571492732
cg00155485	0.0308168205756732
cg00155609	0.0161908748600238
cg00156216	0.0324943706355018
cg00156744	0.0118056354307239
cg00158308	0.0477374027812862
cg00160914	0.283629226588895
cg00162401	0.456631670078077
cg00162643	0.0215519217051853
cg00164041	NA
cg00164898	0.0419656691983647
cg00165981	0.0362307859998764
cg00167504	0.0159576910805869
cg00168082	0.0216060442965071
cg00168785	0.046839644553592
cg00168942	0.118018310258435
cg00169548	NA
cg00171126	0.0195643998153305
cg00171161	0.0666746911538324
cg00174500	0.744586964550473
cg00174901	0.535433721897913
cg00176210	0.426272903652091
cg00176879	0.990994569569598
cg00177013	0.0637381120292245
cg00177698	0.0157456029427789
cg00177923	0.0249264639416605
cg00178790	0.0182553781261861
cg00179446	0.0630424827351091
cg00180012	0.0181447103425271
cg00180631	0.683390318156339
cg00182461	0.0380492751777609
cg00183782	NA
cg00183916	0.0122577675223938
cg00184884	0.0094837823439626
cg00184893	0.0165151490814081
cg00185103	0.905802068405875
cg00185839	0.0148159873578271
cg00186141	0.0283161122075381
cg00186701	0.602473174946077
cg00186954	0.905626813908826
cg00187380	0.031150547066206
cg00187686	0.0974759662258829
cg00188348	NA
cg00191052	NA
cg00194146	0.683236145312204
cg00195561	0.910478166177003
cg00197381	0.013784751513483
cg00197641	0.0180064487833867
cg00199549	0.984070550630711
cg00200063	0.0154424937463249
cg00201234	0.159937655629916
cg00202702	0.370170341023002
cg00202711	0.0190274116886697
cg00204262	0.733147971683282
cg00206052	0.0329813912970041
cg00207534	0.0248337889443518
cg00208830	0.405313919264397
cg00208967	0.648048330682275
cg00209066	0.911023166698286
cg00209951	0.0396344865148413
cg00210842	0.0241433253107281
cg00211661	0.0250081532998829
cg00212549	0.04687375539027
cg00213044	NA
cg00213331	0.931961437473433
cg00213714	0.0298213537830447
cg00214346	0.0137640567264882
cg00214794	NA
cg00214855	0.0952019835177007
cg00215066	0.977671383320025
cg00216361	0.0205538775727856
cg00216758	0.0247407540753595
cg00217795	0.868449398065071
cg00221494	0.639250582037299
cg00223186	0.0180157025180182
cg00223950	0.0247909768224401
cg00224234	NA
cg00224508	0.0201799905932319
cg00226904	0.485347293824745
cg00226923	0.916062181088462
cg00228799	0.0223848026342354
cg00229387	0.176869298365688
cg00230271	0.0239271338733475
cg00230368	0.0219671216472802
cg00230502	0.0378177655019628
cg00230685	0.571340486840588
cg00231140	0.508143995081363
cg00231644	0.787427954384027
cg00231920	0.0206405916645838
cg00233307	0.70802875491315
cg00234616	0.656035010788833
cg00234961	0.0172105822511225
cg00236832	0.0272742788675795
cg00237010	0.0936578307396174
cg00238052	0.251367405872975
cg00239071	0.972944478220847
cg00239419	NA
cg00239685	0.0392793472203626
cg00240312	0.0166181711045582
cg00240432	0.423593552058194
cg00240880	0.784250454317645
cg00241355	0.0143099947880148
cg00242839	0.197181749587154
cg00243313	0.0526577207537571
cg00245878	NA
cg00247489	0.564545482856798
cg00250430	0.588447303297993
cg00253200	0.22955131172118
cg00256074	0.957175333920181
cg00256166	0.0168538689594959
cg00256281	0.0112597853054344
cg00259755	NA
cg00260778	NA
cg00261552	0.0367716015424413
cg00261781	0.0128946200065865
cg00262415	0.0232748421124454
cg00263723	NA
cg00263760	0.201736545110408
cg00265415	0.0109776012450448
cg00265490	0.0308416370310841
cg00268009	0.0138205000998809
cg00268338	0.0155353426049796
cg00269115	0.0125241134516817
cg00269932	NA
cg00273068	0.0767143670295275
cg00273124	0.898634726932844
cg00274399	0.224705752661366
cg00275232	0.0136382840218175
cg00276797	0.0138829489471646
cg00278366	0.810164025971622
cg00279797	0.0724253086350805
cg00280814	NA
cg00280894	NA
cg00282347	0.799729120543702
cg00282683	0.012474209925475
cg00283535	0.894633996715951
cg00288562	0.0135484845159285
cg00290028	0.0139729874702582
cg00290506	0.526412986284934
cg00291877	0.0245138577852246
cg00292662	0.0186647243441763
cg00292971	0.937189295542928
cg00293409	0.272531385785542
cg00294382	0.701858964950467
